ZONE,PER,QUANTITY
128,PER24,556
128,PER25,537
128,PER26,536
128,PER27,492
128,PER28,457
128,PER29,452
128,PER30,428
128,PER31,393
128,PER32,316
128,PER33,341
128,PER34,294
128,PER35,244
128,PER36,185
128,PER37,152
128,PER38,108
128,PER39,79
128,PER40,51
128,PER41,44
128,PER42,25
128,PER43,15
128,PER44,10
128,PER45,10
128,PER46,1
128,PER47,1
128,PER48,0
129,PER01,2
129,PER02,2
129,PER03,3
129,PER04,4
129,PER05,7
129,PER06,12
129,PER07,25
129,PER08,43
129,PER09,64
129,PER10,77
129,PER11,93
129,PER12,112
129,PER13,130
129,PER14,142
129,PER15,169
129,PER16,190
129,PER17,203
129,PER18,261
129,PER19,311
129,PER20,342
129,PER21,304
129,PER22,253
129,PER23,233
129,PER24,218
129,PER25,190
129,PER26,174
129,PER27,169
129,PER28,172
129,PER29,142
129,PER30,140
129,PER31,146
129,PER32,118
129,PER33,94
129,PER34,79
129,PER35,64
129,PER36,63
129,PER37,44
129,PER38,23
129,PER39,18
129,PER40,10
129,PER41,6
129,PER42,3
129,PER43,4
129,PER44,4
129,PER45,3
129,PER46,3
129,PER47,3
129,PER48,2
130,PER01,10
130,PER02,28
130,PER03,48
130,PER04,90
130,PER05,174
130,PER06,307
130,PER07,548
130,PER08,873
130,PER09,1314
130,PER10,1673
130,PER11,1997
130,PER12,2228
130,PER13,2453
130,PER14,2624
130,PER15,2794
130,PER16,2921
130,PER17,2978
130,PER18,3082
130,PER19,3039
130,PER20,3099
130,PER21,3108
130,PER22,3044
130,PER23,3009
130,PER24,2944
130,PER25,2884
130,PER26,2820
130,PER27,2662
130,PER28,2469
130,PER29,2254
130,PER30,2000
130,PER31,1713
130,PER32,1388
130,PER33,1217
130,PER34,1071
130,PER35,867
130,PER36,716
130,PER37,555
130,PER38,406
130,PER39,306
130,PER40,220
130,PER41,141
130,PER42,100
130,PER43,72
130,PER44,58
130,PER45,38
130,PER46,20
130,PER47,14
130,PER48,6
131,PER01,16
131,PER02,30
131,PER03,65
131,PER04,126
131,PER05,218
131,PER06,391
131,PER07,636
131,PER08,993
131,PER09,1545
131,PER10,1996
131,PER11,2374
131,PER12,2622
131,PER13,2787
131,PER14,2911
131,PER15,3041
131,PER16,3104
131,PER17,3198
131,PER18,3317
131,PER19,3334
131,PER20,3351
131,PER21,3287
131,PER22,3251
131,PER23,3288
131,PER24,3219
131,PER25,3094
131,PER26,2993
131,PER27,2819
131,PER28,2665
131,PER29,2455
131,PER30,2152
131,PER31,1817
131,PER32,1526
131,PER33,1351
131,PER34,1109
131,PER35,922
131,PER36,726
131,PER37,540
131,PER38,417
131,PER39,294
131,PER40,224
131,PER41,174
131,PER42,124
131,PER43,78
131,PER44,58
131,PER45,45
131,PER46,39
131,PER47,18
131,PER48,8
132,PER01,2
132,PER02,5
132,PER03,12
132,PER04,22
132,PER05,48
132,PER06,98
132,PER07,194
132,PER08,431
132,PER09,924
132,PER10,1466
132,PER11,1710
132,PER12,1762
132,PER13,1795
132,PER14,1814
132,PER15,1873
132,PER16,1896
132,PER17,1953
132,PER18,2051
132,PER19,2106
132,PER20,2154
132,PER21,2047
132,PER22,1991
132,PER23,2005
132,PER24,1998
132,PER25,1801
132,PER26,1688
132,PER27,1444
132,PER28,1223
132,PER29,1073
132,PER30,968
132,PER31,819
132,PER32,739
132,PER33,647
132,PER34,574
132,PER35,476
132,PER36,414
132,PER37,295
132,PER38,223
132,PER39,160
132,PER40,109
132,PER41,88
132,PER42,70
132,PER43,45
132,PER44,40
132,PER45,27
132,PER46,19
132,PER47,10
132,PER48,4
133,PER01,1
133,PER02,2
133,PER03,6
133,PER04,14
133,PER05,28
133,PER06,45
133,PER07,75
133,PER08,125
133,PER09,172
133,PER10,243
133,PER11,295
133,PER12,335
133,PER13,387
133,PER14,413
133,PER15,451
133,PER16,464
133,PER17,489
133,PER18,558
133,PER19,650
133,PER20,634
133,PER21,584
133,PER22,562
133,PER23,542
133,PER24,495
133,PER25,484
133,PER26,480
133,PER27,452
133,PER28,429
133,PER29,403
133,PER30,356
133,PER31,291
133,PER32,290
133,PER33,286
133,PER34,263
133,PER35,226
133,PER36,165
133,PER37,102
133,PER38,91
133,PER39,81
133,PER40,48
133,PER41,34
133,PER42,14
133,PER43,11
133,PER44,7
133,PER45,5
133,PER46,4
133,PER47,3
133,PER48,0
134,PER01,2
134,PER02,2
134,PER03,6
134,PER04,8
134,PER05,13
134,PER06,21
134,PER07,34
134,PER08,58
134,PER09,91
134,PER10,113
134,PER11,152
134,PER12,190
134,PER13,212
134,PER14,244
134,PER15,266
134,PER16,264
134,PER17,295
134,PER18,365
134,PER19,428
134,PER20,440
134,PER21,394
134,PER22,339
134,PER23,313
134,PER24,269
134,PER25,252
134,PER26,252
134,PER27,242
134,PER28,228
134,PER29,227
134,PER30,209
134,PER31,201
134,PER32,194
134,PER33,171
134,PER34,150
134,PER35,131
134,PER36,118
134,PER37,86
134,PER38,77
134,PER39,46
134,PER40,28
134,PER41,20
134,PER42,11
134,PER43,5
134,PER44,4
134,PER45,6
134,PER46,6
134,PER47,1
135,PER01,8
135,PER02,14
135,PER03,35
135,PER04,60
135,PER05,123
135,PER06,268
135,PER07,477
135,PER08,921
135,PER09,1761
135,PER10,2743
135,PER11,3261
135,PER12,3445
135,PER13,3631
135,PER14,3795
135,PER15,3914
135,PER16,3951
135,PER17,4005
135,PER18,4093
135,PER19,4098
135,PER20,4095
135,PER21,4069
135,PER22,4022
135,PER23,4004
135,PER24,3971
135,PER25,3677
135,PER26,3390
135,PER27,3031
135,PER28,2641
135,PER29,2362
135,PER30,2093
135,PER31,1827
135,PER32,1605
135,PER33,1410
135,PER34,1173
135,PER35,957
135,PER36,768
135,PER37,575
135,PER38,416
135,PER39,311
135,PER40,233
135,PER41,164
135,PER42,111
135,PER43,81
135,PER44,53
135,PER45,43
135,PER46,32
135,PER47,25
135,PER48,14
136,PER01,3
136,PER02,3
136,PER03,4
136,PER04,5
136,PER05,6
136,PER06,3
136,PER07,6
136,PER08,14
136,PER09,15
136,PER10,19
136,PER11,22
136,PER12,24
136,PER13,30
136,PER14,35
136,PER15,43
136,PER16,44
136,PER17,58
136,PER18,73
136,PER19,94
136,PER20,102
136,PER21,87
136,PER22,73
136,PER23,62
136,PER24,55
136,PER25,59
136,PER26,61
136,PER27,46
136,PER28,45
136,PER29,46
136,PER30,37
136,PER31,34
136,PER32,29
136,PER33,22
136,PER34,23
136,PER35,23
136,PER36,14
136,PER37,11
136,PER38,7
136,PER39,7
136,PER40,7
136,PER41,4
136,PER42,3
136,PER43,2
136,PER44,1
136,PER45,1
136,PER46,1
136,PER47,1
136,PER48,0
137,PER01,4
137,PER02,4
137,PER03,7
137,PER04,7
137,PER05,15
137,PER06,18
137,PER07,31
137,PER08,56
137,PER09,84
137,PER10,122
137,PER11,162
137,PER12,162
137,PER13,196
137,PER14,211
137,PER15,223
137,PER16,218
137,PER17,244
137,PER18,255
137,PER19,268
137,PER20,294
137,PER21,292
137,PER22,251
137,PER23,244
137,PER24,240
137,PER25,245
137,PER26,244
137,PER27,269
137,PER28,266
137,PER29,261
137,PER30,284
137,PER31,296
137,PER32,308
137,PER33,308
137,PER34,261
137,PER35,222
137,PER36,188
137,PER37,135
137,PER38,90
137,PER39,62
137,PER40,42
137,PER41,26
137,PER42,17
137,PER43,7
137,PER44,3
137,PER45,7
137,PER46,1
137,PER47,1
137,PER48,1
138,PER01,1
138,PER02,1
138,PER03,3
138,PER04,7
138,PER05,13
138,PER06,18
138,PER07,38
138,PER08,72
138,PER09,117
138,PER10,138
138,PER11,185
138,PER12,178
138,PER13,177
138,PER14,184
138,PER15,207
138,PER16,212
138,PER17,233
138,PER18,268
138,PER19,285
138,PER20,280
138,PER21,274
138,PER22,267
138,PER23,258
138,PER24,275
138,PER25,277
138,PER26,281
138,PER27,328
138,PER28,286
138,PER29,287
138,PER30,322
138,PER31,325
138,PER32,295
138,PER33,271
138,PER34,239
138,PER35,208
138,PER36,158
138,PER37,125
138,PER38,82
138,PER39,63
138,PER40,44
138,PER41,29
138,PER42,14
138,PER43,8
138,PER44,6
138,PER45,4
138,PER46,5
138,PER47,4
138,PER48,3
139,PER01,1
139,PER02,4
139,PER03,14
139,PER04,16
139,PER05,23
139,PER06,38
139,PER07,71
139,PER08,187
139,PER09,476
139,PER10,811
139,PER11,935
139,PER12,913
139,PER13,929
139,PER14,965
139,PER15,981
139,PER16,1010
139,PER17,1042
139,PER18,1057
139,PER19,1081
139,PER20,1085
139,PER21,1060
139,PER22,1034
139,PER23,1046
139,PER24,1055
139,PER25,965
139,PER26,866
139,PER27,758
139,PER28,608
139,PER29,531
139,PER30,497
139,PER31,463
139,PER32,408
139,PER33,368
139,PER34,345
139,PER35,277
139,PER36,219
139,PER37,184
139,PER38,137
139,PER39,95
139,PER40,72
139,PER41,53
139,PER42,39
139,PER43,29
139,PER44,25
139,PER45,14
139,PER46,14
139,PER47,10
139,PER48,4
140,PER01,4
140,PER02,8
140,PER03,13
140,PER04,15
140,PER05,31
140,PER06,47
140,PER07,70
140,PER08,108
140,PER09,190
140,PER10,266
140,PER11,342
140,PER12,373
140,PER13,425
140,PER14,456
140,PER15,494
140,PER16,554
140,PER17,575
140,PER18,634
140,PER19,634
140,PER20,638
140,PER21,609
140,PER22,600
140,PER23,576
140,PER24,552
140,PER25,547
140,PER26,514
140,PER27,514
140,PER28,469
140,PER29,440
140,PER30,440
140,PER31,410
140,PER32,382
140,PER33,359
140,PER34,330
140,PER35,261
140,PER36,204
140,PER37,156
140,PER38,112
140,PER39,84
140,PER40,52
140,PER41,33
140,PER42,21
140,PER43,15
140,PER44,15
140,PER45,7
140,PER46,5
140,PER47,3
140,PER48,2
141,PER01,8
141,PER02,15
141,PER03,25
141,PER04,43
141,PER05,63
141,PER06,112
141,PER07,249
141,PER08,624
141,PER09,1543
141,PER10,2459
141,PER11,2883
141,PER12,2961
141,PER13,3031
141,PER14,3072
141,PER15,3123
141,PER16,3184
141,PER17,3227
141,PER18,3244
141,PER19,3246
141,PER20,3226
141,PER21,3177
141,PER22,3158
141,PER23,3161
141,PER24,3125
141,PER25,2773
141,PER26,2506
141,PER27,2106
141,PER28,1712
141,PER29,1401
141,PER30,1209
141,PER31,1059
141,PER32,904
141,PER33,793
141,PER34,695
141,PER35,548
141,PER36,402
141,PER37,313
141,PER38,230
141,PER39,166
141,PER40,119
141,PER41,82
141,PER42,64
141,PER43,48
141,PER44,41
141,PER45,35
141,PER46,30
141,PER47,17
141,PER48,6
142,PER01,1
142,PER02,1
142,PER03,2
142,PER04,5
142,PER05,4
142,PER06,7
142,PER07,17
142,PER08,26
142,PER09,44
142,PER10,66
142,PER11,80
142,PER12,82
142,PER13,80
142,PER14,90
142,PER15,80
142,PER16,92
142,PER17,103
142,PER18,113
142,PER19,133
142,PER20,122
142,PER21,109
142,PER22,108
142,PER23,114
142,PER24,115
142,PER25,130
142,PER26,113
142,PER27,104
142,PER28,101
142,PER29,116
142,PER30,116
142,PER31,144
142,PER32,131
142,PER33,122
142,PER34,117
142,PER35,102
142,PER36,94
142,PER37,76
142,PER38,49
142,PER39,33
142,PER40,17
142,PER41,7
142,PER42,5
142,PER43,5
142,PER44,3
142,PER45,2
142,PER46,2
142,PER47,2
142,PER48,1
143,PER01,1
143,PER02,5
143,PER03,15
143,PER04,32
143,PER05,46
143,PER06,84
143,PER07,128
143,PER08,191
143,PER09,312
143,PER10,416
143,PER11,506
143,PER12,552
143,PER13,609
143,PER14,646
143,PER15,699
143,PER16,726
143,PER17,740
143,PER18,823
143,PER19,825
143,PER20,827
143,PER21,819
143,PER22,783
143,PER23,786
143,PER24,749
143,PER25,716
143,PER26,694
143,PER27,667
143,PER28,637
143,PER29,588
143,PER30,537
143,PER31,496
143,PER32,426
143,PER33,392
143,PER34,318
143,PER35,258
143,PER36,218
143,PER37,182
143,PER38,158
143,PER39,108
143,PER40,69
143,PER41,42
143,PER42,28
143,PER43,24
143,PER44,26
143,PER45,19
143,PER46,10
143,PER47,10
143,PER48,3
144,PER01,1
144,PER02,3
144,PER03,8
144,PER04,23
144,PER05,30
144,PER06,56
144,PER07,79
144,PER08,141
144,PER09,217
144,PER10,276
144,PER11,346
144,PER12,390
144,PER13,427
144,PER14,466
144,PER15,493
144,PER16,527
144,PER17,593
144,PER18,702
144,PER19,748
144,PER20,808
144,PER21,743
144,PER22,673
144,PER23,620
144,PER24,576
144,PER25,556
144,PER26,529
144,PER27,511
144,PER28,495
144,PER29,463
144,PER30,453
144,PER31,471
144,PER32,498
144,PER33,467
144,PER34,439
144,PER35,365
144,PER36,295
144,PER37,230
144,PER38,174
144,PER39,121
144,PER40,76
144,PER41,59
144,PER42,36
144,PER43,28
144,PER44,15
144,PER45,14
144,PER46,11
144,PER47,6
144,PER48,4
145,PER01,5
145,PER02,9
145,PER03,16
145,PER04,27
145,PER05,45
145,PER06,87
145,PER07,149
145,PER08,273
145,PER09,436
145,PER10,576
145,PER11,683
145,PER12,775
145,PER13,870
145,PER14,893
145,PER15,952
145,PER16,993
145,PER17,1021
145,PER18,1091
145,PER19,1125
145,PER20,1124
145,PER21,1111
145,PER22,1041
145,PER23,1002
145,PER24,1002
145,PER25,974
145,PER26,952
145,PER27,932
145,PER28,892
145,PER29,845
145,PER30,795
145,PER31,723
145,PER32,686
145,PER33,598
145,PER34,561
145,PER35,459
145,PER36,376
145,PER37,252
145,PER38,203
145,PER39,163
145,PER40,118
145,PER41,80
145,PER42,63
145,PER43,41
145,PER44,41
145,PER45,23
145,PER46,19
145,PER47,14
145,PER48,8
146,PER01,14
146,PER02,19
146,PER03,26
146,PER04,45
146,PER05,99
146,PER06,165
146,PER07,329
146,PER08,856
146,PER09,1805
146,PER10,2968
146,PER11,3479
146,PER12,3635
146,PER13,3726
146,PER14,3781
146,PER15,3866
146,PER16,3908
146,PER17,3967
146,PER18,4016
146,PER19,4017
146,PER20,4049
146,PER21,4008
146,PER22,3992
146,PER23,3984
146,PER24,3938
146,PER25,3572
146,PER26,3259
146,PER27,2803
146,PER28,2316
146,PER29,1980
146,PER30,1714
146,PER31,1552
146,PER32,1314
146,PER33,1099
146,PER34,935
146,PER35,751
146,PER36,581
146,PER37,475
146,PER38,343
146,PER39,250
146,PER40,174
146,PER41,116
146,PER42,84
146,PER43,68
146,PER44,68
146,PER45,61
146,PER46,43
146,PER47,35
146,PER48,22
147,PER01,7
147,PER02,9
147,PER03,10
147,PER04,15
147,PER05,33
147,PER06,56
147,PER07,127
147,PER08,338
147,PER09,816
147,PER10,1317
147,PER11,1630
147,PER12,1783
147,PER13,1834
147,PER14,1897
147,PER15,1958
147,PER16,2005
147,PER17,2037
147,PER18,2116
147,PER19,2109
147,PER20,2093
147,PER21,2063
147,PER22,2015
147,PER23,2005
147,PER24,1939
147,PER25,1731
147,PER26,1549
147,PER27,1289
147,PER28,1077
147,PER29,934
147,PER30,843
147,PER31,751
147,PER32,713
147,PER33,626
147,PER34,547
147,PER35,439
147,PER36,345
147,PER37,262
147,PER38,171
147,PER39,119
147,PER40,80
147,PER41,72
147,PER42,48
147,PER43,36
147,PER44,20
147,PER45,17
147,PER46,16
147,PER47,13
147,PER48,14
148,PER01,5
148,PER02,6
148,PER03,9
148,PER04,11
148,PER05,13
148,PER06,16
148,PER07,26
148,PER08,51
148,PER09,92
148,PER10,122
148,PER11,154
148,PER12,154
148,PER13,175
148,PER14,189
148,PER15,188
148,PER16,213
148,PER17,223
148,PER18,242
148,PER19,250
148,PER20,250
148,PER21,239
148,PER22,223
148,PER23,208
148,PER24,197
148,PER25,183
148,PER26,189
148,PER27,181
148,PER28,164
148,PER29,169
148,PER30,134
148,PER31,125
148,PER32,127
148,PER33,118
148,PER34,110
148,PER35,90
148,PER36,69
148,PER37,36
148,PER38,29
148,PER39,26
148,PER40,16
148,PER41,11
148,PER42,11
148,PER43,4
148,PER44,4
148,PER45,5
148,PER46,4
148,PER47,4
148,PER48,0
149,PER01,0
149,PER02,0
149,PER03,1
149,PER04,2
149,PER05,2
149,PER06,1
149,PER07,4
149,PER08,11
149,PER09,18
149,PER10,34
149,PER11,33
149,PER12,31
149,PER13,34
149,PER14,37
149,PER15,34
149,PER16,35
149,PER17,39
149,PER18,47
149,PER19,48
149,PER20,40
149,PER21,36
149,PER22,35
149,PER23,35
149,PER24,34
149,PER25,41
149,PER26,39
149,PER27,51
149,PER28,48
149,PER29,50
149,PER30,38
149,PER31,42
149,PER32,43
149,PER33,41
149,PER34,41
149,PER35,39
149,PER36,29
149,PER37,23
149,PER38,22
149,PER39,18
149,PER40,14
149,PER41,6
149,PER42,6
149,PER43,3
149,PER44,2
149,PER45,1
149,PER46,1
149,PER47,0
149,PER48,0
150,PER01,2
150,PER02,7
150,PER03,23
150,PER04,29
150,PER05,57
150,PER06,120
150,PER07,190
150,PER08,292
150,PER09,488
150,PER10,614
150,PER11,736
150,PER12,819
150,PER13,914
150,PER14,951
150,PER15,989
150,PER16,1033
150,PER17,1040
150,PER18,1083
150,PER19,1103
150,PER20,1132
150,PER21,1112
150,PER22,1109
150,PER23,1100
150,PER24,1089
150,PER25,1038
150,PER26,1011
150,PER27,1002
150,PER28,983
150,PER29,991
150,PER30,925
150,PER31,807
150,PER32,799
150,PER33,684
150,PER34,604
150,PER35,454
150,PER36,393
150,PER37,269
150,PER38,216
150,PER39,159
150,PER40,113
150,PER41,79
150,PER42,58
150,PER43,38
150,PER44,24
150,PER45,19
150,PER46,10
150,PER47,7
150,PER48,6
151,PER01,4
151,PER02,7
151,PER03,13
151,PER04,16
151,PER05,38
151,PER06,62
151,PER07,99
151,PER08,151
151,PER09,216
151,PER10,279
151,PER11,350
151,PER12,402
151,PER13,445
151,PER14,478
151,PER15,495
151,PER16,534
151,PER17,564
151,PER18,608
151,PER19,688
151,PER20,706
151,PER21,661
151,PER22,588
151,PER23,568
151,PER24,573
151,PER25,564
151,PER26,553
151,PER27,501
151,PER28,463
151,PER29,446
151,PER30,431
151,PER31,395
151,PER32,374
151,PER33,344
151,PER34,294
151,PER35,273
151,PER36,201
151,PER37,143
151,PER38,121
151,PER39,87
151,PER40,59
151,PER41,37
151,PER42,30
151,PER43,15
151,PER44,12
151,PER45,10
151,PER46,6
151,PER47,7
151,PER48,4
152,PER01,1
152,PER02,9
152,PER03,10
152,PER04,15
152,PER05,34
152,PER06,41
152,PER07,75
152,PER08,155
152,PER09,338
152,PER10,566
152,PER11,634
152,PER12,647
152,PER13,629
152,PER14,676
152,PER15,708
152,PER16,709
152,PER17,715
152,PER18,750
152,PER19,745
152,PER20,719
152,PER21,713
152,PER22,702
152,PER23,705
152,PER24,707
152,PER25,669
152,PER26,640
152,PER27,605
152,PER28,549
152,PER29,509
152,PER30,472
152,PER31,428
152,PER32,403
152,PER33,342
152,PER34,288
152,PER35,255
152,PER36,234
152,PER37,182
152,PER38,130
152,PER39,94
152,PER40,75
152,PER41,43
152,PER42,27
152,PER43,22
152,PER44,16
152,PER45,12
152,PER46,8
152,PER47,7
152,PER48,4
153,PER01,1
153,PER02,1
153,PER03,3
153,PER04,2
153,PER05,4
153,PER06,6
153,PER07,16
153,PER08,26
153,PER09,36
153,PER10,51
153,PER11,58
153,PER12,70
153,PER13,79
153,PER14,82
153,PER15,81
153,PER16,82
153,PER17,102
153,PER18,118
153,PER19,142
153,PER20,134
153,PER21,115
153,PER22,105
153,PER23,107
153,PER24,102
153,PER25,98
153,PER26,87
153,PER27,92
153,PER28,84
153,PER29,86
153,PER30,98
153,PER31,94
153,PER32,78
153,PER33,80
153,PER34,70
153,PER35,53
153,PER36,46
153,PER37,38
153,PER38,35
153,PER39,24
153,PER40,15
153,PER41,14
153,PER42,8
153,PER43,5
153,PER44,3
153,PER45,1
153,PER46,2
153,PER47,1
153,PER48,0
154,PER01,2
154,PER02,9
154,PER03,14
154,PER04,26
154,PER05,54
154,PER06,85
154,PER07,148
154,PER08,238
154,PER09,410
154,PER10,552
154,PER11,644
154,PER12,632
154,PER13,654
154,PER14,695
154,PER15,753
154,PER16,774
154,PER17,832
154,PER18,861
154,PER19,885
154,PER20,875
154,PER21,856
154,PER22,848
154,PER23,889
154,PER24,897
154,PER25,858
154,PER26,823
154,PER27,793
154,PER28,708
154,PER29,696
154,PER30,708
154,PER31,662
154,PER32,571
154,PER33,562
154,PER34,517
154,PER35,453
154,PER36,376
154,PER37,296
154,PER38,232
154,PER39,152
154,PER40,106
154,PER41,55
154,PER42,47
154,PER43,38
154,PER44,24
154,PER45,19
154,PER46,10
154,PER47,5
154,PER48,3
155,PER01,2
155,PER02,8
155,PER03,13
155,PER04,14
155,PER05,32
155,PER06,75
155,PER07,107
155,PER08,162
155,PER09,293
155,PER10,402
155,PER11,444
155,PER12,460
155,PER13,487
155,PER14,506
155,PER15,516
155,PER16,535
155,PER17,576
155,PER18,599
155,PER19,613
155,PER20,608
155,PER21,599
155,PER22,574
155,PER23,611
155,PER24,605
155,PER25,601
155,PER26,588
155,PER27,587
155,PER28,526
155,PER29,506
155,PER30,484
155,PER31,451
155,PER32,429
155,PER33,392
155,PER34,391
155,PER35,313
155,PER36,248
155,PER37,191
155,PER38,133
155,PER39,105
155,PER40,72
155,PER41,53
155,PER42,37
155,PER43,27
155,PER44,18
155,PER45,9
155,PER46,3
155,PER47,2
155,PER48,0
156,PER01,2
156,PER02,5
156,PER03,8
156,PER04,10
156,PER05,22
156,PER06,53
156,PER07,107
156,PER08,212
156,PER09,494
156,PER10,764
156,PER11,932
156,PER12,1022
156,PER13,1075
156,PER14,1081
156,PER15,1131
156,PER16,1148
156,PER17,1183
156,PER18,1235
156,PER19,1262
156,PER20,1261
156,PER21,1216
156,PER22,1159
156,PER23,1149
156,PER24,1122
156,PER25,1029
156,PER26,973
156,PER27,840
156,PER28,715
156,PER29,675
156,PER30,659
156,PER31,633
156,PER32,578
156,PER33,558
156,PER34,520
156,PER35,422
156,PER36,323
156,PER37,253
156,PER38,183
156,PER39,113
156,PER40,76
156,PER41,55
156,PER42,41
156,PER43,28
156,PER44,25
156,PER45,24
156,PER46,17
156,PER47,13
156,PER48,7
157,PER01,0
157,PER02,3
157,PER03,5
157,PER04,7
157,PER05,20
157,PER06,43
157,PER07,64
157,PER08,105
157,PER09,170
157,PER10,233
157,PER11,282
157,PER12,305
157,PER13,333
157,PER14,366
157,PER15,384
157,PER16,397
157,PER17,407
157,PER18,468
157,PER19,478
157,PER20,484
157,PER21,486
157,PER22,451
157,PER23,420
157,PER24,396
157,PER25,383
157,PER26,373
157,PER27,363
157,PER28,369
157,PER29,358
157,PER30,334
157,PER31,318
157,PER32,289
157,PER33,239
157,PER34,184
157,PER35,157
157,PER36,129
157,PER37,100
157,PER38,76
157,PER39,57
157,PER40,34
157,PER41,19
157,PER42,11
157,PER43,3
157,PER44,4
157,PER45,4
157,PER46,1
157,PER47,0
157,PER48,0
158,PER01,0
158,PER02,0
158,PER03,0
158,PER04,0
158,PER05,3
158,PER06,4
158,PER07,7
158,PER08,11
158,PER09,17
158,PER10,23
158,PER11,19
158,PER12,20
158,PER13,26
158,PER14,25
158,PER15,26
158,PER16,27
158,PER17,30
158,PER18,39
158,PER19,56
158,PER20,66
158,PER21,53
158,PER22,44
158,PER23,39
158,PER24,38
158,PER25,36
158,PER26,33
158,PER27,27
158,PER28,23
158,PER29,23
158,PER30,25
158,PER31,29
158,PER32,25
158,PER33,21
158,PER34,18
158,PER35,15
158,PER36,14
158,PER37,16
158,PER38,16
158,PER39,9
158,PER40,4
158,PER41,1
158,PER42,1
158,PER43,1
158,PER44,1
158,PER45,0
158,PER46,0
158,PER47,0
158,PER48,0
159,PER01,1
159,PER02,1
159,PER03,3
159,PER04,9
159,PER05,13
159,PER06,19
159,PER07,41
159,PER08,110
159,PER09,286
159,PER10,481
159,PER11,533
159,PER12,561
159,PER13,569
159,PER14,570
159,PER15,574
159,PER16,586
159,PER17,594
159,PER18,622
159,PER19,641
159,PER20,636
159,PER21,606
159,PER22,582
159,PER23,570
159,PER24,584
159,PER25,505
159,PER26,473
159,PER27,395
159,PER28,307
159,PER29,260
159,PER30,219
159,PER31,209
159,PER32,182
159,PER33,165
159,PER34,136
159,PER35,103
159,PER36,67
159,PER37,68
159,PER38,52
159,PER39,41
159,PER40,32
159,PER41,21
159,PER42,14
159,PER43,9
159,PER44,10
159,PER45,5
159,PER46,4
159,PER47,4
159,PER48,1
160,PER01,1
160,PER02,3
160,PER03,3
160,PER04,4
160,PER05,7
160,PER06,8
160,PER07,17
160,PER08,37
160,PER09,57
160,PER10,63
160,PER11,74
160,PER12,84
160,PER13,85
160,PER14,91
160,PER15,85
160,PER16,84
160,PER17,86
160,PER18,92
160,PER19,94
160,PER20,95
160,PER21,97
160,PER22,101
160,PER23,97
160,PER24,100
160,PER25,97
160,PER26,101
160,PER27,103
160,PER28,96
160,PER29,88
160,PER30,88
160,PER31,84
160,PER32,67
160,PER33,58
160,PER34,47
160,PER35,44
160,PER36,38
160,PER37,29
160,PER38,22
160,PER39,16
160,PER40,13
160,PER41,7
160,PER42,6
160,PER43,2
160,PER44,2
160,PER45,3
160,PER46,2
160,PER47,1
160,PER48,1
161,PER01,4
161,PER02,10
161,PER03,19
161,PER04,32
161,PER05,64
161,PER06,116
161,PER07,178
161,PER08,270
161,PER09,411
161,PER10,545
161,PER11,635
161,PER12,726
161,PER13,773
161,PER14,796
161,PER15,864
161,PER16,883
161,PER17,935
161,PER18,1001
161,PER19,1025
161,PER20,985
161,PER21,981
161,PER22,973
161,PER23,960
161,PER24,933
161,PER25,887
161,PER26,894
161,PER27,853
161,PER28,801
161,PER29,735
161,PER30,657
161,PER31,586
161,PER32,522
161,PER33,456
161,PER34,386
161,PER35,325
161,PER36,272
161,PER37,213
161,PER38,171
161,PER39,124
161,PER40,79
161,PER41,57
161,PER42,31
161,PER43,21
161,PER44,14
161,PER45,9
161,PER46,9
161,PER47,7
161,PER48,1
162,PER01,6
162,PER02,8
162,PER03,12
162,PER04,29
162,PER05,52
162,PER06,63
162,PER07,104
162,PER08,164
162,PER09,253
162,PER10,346
162,PER11,410
162,PER12,456
162,PER13,527
162,PER14,585
162,PER15,649
162,PER16,696
162,PER17,724
162,PER18,803
162,PER19,845
162,PER20,863
162,PER21,818
162,PER22,784
162,PER23,723
162,PER24,722
162,PER25,717
162,PER26,706
162,PER27,705
162,PER28,645
162,PER29,590
162,PER30,601
162,PER31,528
162,PER32,492
162,PER33,466
162,PER34,389
162,PER35,324
162,PER36,290
162,PER37,219
162,PER38,140
162,PER39,105
162,PER40,70
162,PER41,49
162,PER42,50
162,PER43,48
162,PER44,28
162,PER45,22
162,PER46,12
162,PER47,9
162,PER48,5
163,PER01,4
163,PER02,13
163,PER03,12
163,PER04,28
163,PER05,56
163,PER06,102
163,PER07,175
163,PER08,266
163,PER09,463
163,PER10,629
163,PER11,756
163,PER12,830
163,PER13,895
163,PER14,930
163,PER15,1023
163,PER16,1088
163,PER17,1129
163,PER18,1219
163,PER19,1256
163,PER20,1261
163,PER21,1207
163,PER22,1169
163,PER23,1152
163,PER24,1144
163,PER25,1079
163,PER26,998
163,PER27,956
163,PER28,909
163,PER29,849
163,PER30,791
163,PER31,711
163,PER32,642
163,PER33,591
163,PER34,533
163,PER35,447
163,PER36,366
163,PER37,250
163,PER38,206
163,PER39,155
163,PER40,112
163,PER41,81
163,PER42,56
163,PER43,41
163,PER44,22
163,PER45,21
163,PER46,19
163,PER47,16
163,PER48,6
164,PER01,1
164,PER02,6
164,PER03,11
164,PER04,22
164,PER05,31
164,PER06,37
164,PER07,58
164,PER08,93
164,PER09,165
164,PER10,226
164,PER11,268
164,PER12,294
164,PER13,317
164,PER14,325
164,PER15,360
164,PER16,365
